Area(in^2),Density(pcf),Thickness(in),Weight(lbf),Fragility(G)
133,2,1.75,230,27.06793613
133,2,1.75,230,27.06793613
133,2,1.75,230,27.06793613
133,2,1.75,230,27.06793613
133,2,1.75,230,27.06793613
133,2,1.75,230,27.06793613
133,2,2,230,26.31343987
133,2,2,230,26.31343987
133,2,2,230,26.31343987
133,2,2,230,26.31343987
133,2,2,230,26.31343987
133,2,2,230,26.31343987
133,2,2,230,26.31343987
133,2,2,230,26.31343987
133,2,2,230,26.31343987
133,2,2,230,26.31343987
133,2,2.25,230,25.72660944
133,2,2.25,230,25.72660944
133,2,2.25,230,25.72660944
133,2,2.25,230,25.72660944
133,2,2.25,230,25.72660944
133,2,2.25,230,25.72660944
133,2,2.25,230,25.72660944
133,2,2.25,230,25.72660944
133,2,2.25,230,25.72660944
133,2,2.25,230,25.72660944
133,2,2.5,230,25.2571451
133,2,2.5,230,25.2571451
133,2,2.5,230,25.2571451
133,2,2.5,230,25.2571451
133,2,2.5,230,25.2571451
133,2,2.5,230,25.2571451
133,2,2.5,230,25.2571451
133,2,2.5,230,25.2571451
133,2,2.5,230,25.2571451
133,2,2.5,230,25.2571451
133,2,2.75,230,24.87303791
133,2,2.75,230,24.87303791
133,2,2.75,230,24.87303791
133,2,2.75,230,24.87303791
133,2,2.75,230,24.87303791
133,2,2.75,230,24.87303791
133,2,2.75,230,24.87303791
133,2,2.75,230,24.87303791
133,2,2.75,230,24.87303791
133,2,2.75,230,24.87303791
133,2,3,230,24.55294859
133,2,3,230,24.55294859
133,2,3,230,24.55294859
133,2,3,230,24.55294859
133,2,3,230,24.55294859
133,2,3,230,24.55294859
133,2,3,230,24.55294859
133,2,3,230,24.55294859
133,2,3,230,24.55294859
133,2,3,230,24.55294859
160.6666667,1.25,0.75,230,26.68139933
160.6666667,1.25,0.75,230,26.68139933
160.6666667,1.25,0.75,230,26.68139933
160.6666667,1.25,0.75,230,26.68139933
160.6666667,1.25,0.75,230,26.68139933
160.6666667,1.25,0.75,230,26.68139933
160.6666667,1.25,0.75,230,26.68139933
160.6666667,1.25,0.75,230,26.68139933
160.6666667,1.25,0.75,230,26.68139933
160.6666667,1.25,0.75,230,26.68139933
160.6666667,1.25,1,230,29.50146662
160.6666667,1.25,1,230,29.50146662
160.6666667,1.25,1,230,29.50146662
160.6666667,1.25,1,230,29.50146662
160.6666667,1.25,1,230,29.50146662
160.6666667,1.25,1,230,29.50146662
160.6666667,1.25,1,230,29.50146662
160.6666667,1.25,1,230,29.50146662
160.6666667,1.25,1,230,29.50146662
160.6666667,1.25,1,230,29.50146662
160.6666667,1.25,1.25,230,27.13591601
160.6666667,1.25,1.25,230,27.13591601
160.6666667,1.25,1.25,230,27.13591601
160.6666667,1.25,1.25,230,27.13591601
160.6666667,1.25,1.25,230,27.13591601
160.6666667,1.25,1.25,230,27.13591601
160.6666667,1.25,1.25,230,27.13591601
160.6666667,1.25,1.25,230,27.13591601
160.6666667,1.25,1.25,230,27.13591601
160.6666667,1.25,1.25,230,27.13591601
160.6666667,1.25,1.5,230,25.55888227
160.6666667,1.25,1.5,230,25.55888227
160.6666667,1.25,1.5,230,25.55888227
160.6666667,1.25,1.5,230,25.55888227
160.6666667,1.25,1.5,230,25.55888227
160.6666667,1.25,1.5,230,25.55888227
160.6666667,1.25,1.5,230,25.55888227
160.6666667,1.25,1.5,230,25.55888227
160.6666667,1.25,1.5,230,25.55888227
160.6666667,1.25,1.5,230,25.55888227
160.6666667,1.25,1.75,230,25.03870949
160.6666667,1.25,1.75,230,25.03870949
160.6666667,1.25,1.75,230,25.03870949
160.6666667,1.25,1.75,230,25.03870949
160.6666667,1.25,1.75,230,25.03870949
160.6666667,1.25,1.75,230,25.03870949
160.6666667,1.25,1.75,230,25.03870949
160.6666667,1.25,1.75,230,25.03870949
160.6666667,1.25,1.75,230,25.03870949
160.6666667,1.25,1.75,230,25.03870949
160.6666667,1.25,2,230,24.6485799
160.6666667,1.25,2,230,24.6485799
160.6666667,1.25,2,230,24.6485799
160.6666667,1.25,2,230,24.6485799
160.6666667,1.25,2,230,24.6485799
160.6666667,1.25,2,230,24.6485799
160.6666667,1.25,2,230,24.6485799
160.6666667,1.25,2,230,24.6485799
160.6666667,1.25,2,230,24.6485799
160.6666667,1.25,2,230,24.6485799
160.6666667,1.25,2.25,230,24.34514578
160.6666667,1.25,2.25,230,24.34514578
160.6666667,1.25,2.25,230,24.34514578
160.6666667,1.25,2.25,230,24.34514578
160.6666667,1.25,2.25,230,24.34514578
160.6666667,1.25,2.25,230,24.34514578
160.6666667,1.25,2.25,230,24.34514578
160.6666667,1.25,2.25,230,24.34514578
160.6666667,1.25,2.25,230,24.34514578
160.6666667,1.25,2.25,230,24.34514578
160.6666667,1.25,2.5,230,24.10239849
160.6666667,1.25,2.5,230,24.10239849
160.6666667,1.25,2.5,230,24.10239849
160.6666667,1.25,2.5,230,24.10239849
160.6666667,1.25,2.5,230,24.10239849
160.6666667,1.25,2.5,230,24.10239849
160.6666667,1.25,2.5,230,24.10239849
160.6666667,1.25,2.5,230,24.10239849
160.6666667,1.25,2.5,230,24.10239849
160.6666667,1.25,2.5,230,24.10239849
160.6666667,1.25,2.75,230,23.90378706
160.6666667,1.25,2.75,230,23.90378706
160.6666667,1.25,2.75,230,23.90378706
160.6666667,1.25,2.75,230,23.90378706
160.6666667,1.25,2.75,230,23.90378706
160.6666667,1.25,2.75,230,23.90378706
160.6666667,1.25,2.75,230,23.90378706
160.6666667,1.25,2.75,230,23.90378706
160.6666667,1.25,2.75,230,23.90378706
160.6666667,1.25,2.75,230,23.90378706
160.6666667,1.25,3,230,23.73827754
160.6666667,1.25,3,230,23.73827754
160.6666667,1.25,3,230,23.73827754
160.6666667,1.25,3,230,23.73827754
160.6666667,1.25,3,230,23.73827754
160.6666667,1.25,3,230,23.73827754
160.6666667,1.25,3,230,23.73827754
160.6666667,1.25,3,230,23.73827754
160.6666667,1.25,3,230,23.73827754
160.6666667,1.25,3,230,23.73827754
160.6666667,1.5,0.75,230,32.18198827
160.6666667,1.5,0.75,230,32.18198827
160.6666667,1.5,0.75,230,32.18198827
160.6666667,1.5,0.75,230,32.18198827
160.6666667,1.5,0.75,230,32.18198827
160.6666667,1.5,0.75,230,32.18198827
160.6666667,1.5,0.75,230,32.18198827
160.6666667,1.5,0.75,230,32.18198827
160.6666667,1.5,0.75,230,32.18198827
160.6666667,1.5,0.75,230,32.18198827
160.6666667,1.5,1,230,30.18403646
160.6666667,1.5,1,230,30.18403646
160.6666667,1.5,1,230,30.18403646
160.6666667,1.5,1,230,30.18403646
160.6666667,1.5,1,230,30.18403646
160.6666667,1.5,1,230,30.18403646
160.6666667,1.5,1,230,30.18403646
160.6666667,1.5,1,230,30.18403646
160.6666667,1.5,1,230,30.18403646
160.6666667,1.5,1,230,30.18403646
160.6666667,1.5,1.25,230,29.25501851
160.6666667,1.5,1.25,230,29.25501851
160.6666667,1.5,1.25,230,29.25501851
160.6666667,1.5,1.25,230,29.25501851
160.6666667,1.5,1.25,230,29.25501851
160.6666667,1.5,1.25,230,29.25501851
160.6666667,1.5,1.25,230,29.25501851
160.6666667,1.5,1.25,230,29.25501851
160.6666667,1.5,1.25,230,29.25501851
160.6666667,1.5,1.25,230,29.25501851
160.6666667,1.5,1.5,230,28.63567321
160.6666667,1.5,1.5,230,28.63567321
160.6666667,1.5,1.5,230,28.63567321
160.6666667,1.5,1.5,230,28.63567321
160.6666667,1.5,1.5,230,28.63567321
160.6666667,1.5,1.5,230,28.63567321
160.6666667,1.5,1.5,230,28.63567321
160.6666667,1.5,1.5,230,28.63567321
160.6666667,1.5,1.5,230,28.63567321
160.6666667,1.5,1.5,230,28.63567321
160.6666667,1.5,1.75,230,28.04505009
160.6666667,1.5,1.75,230,28.04505009
160.6666667,1.5,1.75,230,28.04505009
160.6666667,1.5,1.75,230,28.04505009
160.6666667,1.5,1.75,230,28.04505009
160.6666667,1.5,1.75,230,28.04505009
160.6666667,1.5,1.75,230,28.04505009
160.6666667,1.5,1.75,230,28.04505009
160.6666667,1.5,1.75,230,28.04505009
160.6666667,1.5,1.75,230,28.04505009
160.6666667,1.5,2,230,27.60208276
160.6666667,1.5,2,230,27.60208276
160.6666667,1.5,2,230,27.60208276
160.6666667,1.5,2,230,27.60208276
160.6666667,1.5,2,230,27.60208276
160.6666667,1.5,2,230,27.60208276
160.6666667,1.5,2,230,27.60208276
160.6666667,1.5,2,230,27.60208276
160.6666667,1.5,2,230,27.60208276
160.6666667,1.5,2,230,27.60208276
160.6666667,1.5,2.25,230,27.2575526
160.6666667,1.5,2.25,230,27.2575526
160.6666667,1.5,2.25,230,27.2575526
160.6666667,1.5,2.25,230,27.2575526
160.6666667,1.5,2.25,230,27.2575526
160.6666667,1.5,2.25,230,27.2575526
160.6666667,1.5,2.25,230,27.2575526
160.6666667,1.5,2.25,230,27.2575526
160.6666667,1.5,2.25,230,27.2575526
160.6666667,1.5,2.25,230,27.2575526
160.6666667,1.5,2.5,230,26.98192848
160.6666667,1.5,2.5,230,26.98192848
160.6666667,1.5,2.5,230,26.98192848
160.6666667,1.5,2.5,230,26.98192848
160.6666667,1.5,2.5,230,26.98192848
160.6666667,1.5,2.5,230,26.98192848
160.6666667,1.5,2.5,230,26.98192848
160.6666667,1.5,2.5,230,26.98192848
160.6666667,1.5,2.5,230,26.98192848
160.6666667,1.5,2.5,230,26.98192848
160.6666667,1.5,2.75,230,26.75641784
160.6666667,1.5,2.75,230,26.75641784
160.6666667,1.5,2.75,230,26.75641784
160.6666667,1.5,2.75,230,26.75641784
160.6666667,1.5,2.75,230,26.75641784
160.6666667,1.5,2.75,230,26.75641784
160.6666667,1.5,2.75,230,26.75641784
160.6666667,1.5,2.75,230,26.75641784
160.6666667,1.5,2.75,230,26.75641784
160.6666667,1.5,2.75,230,26.75641784
160.6666667,1.5,3,230,26.5684923
160.6666667,1.5,3,230,26.5684923
160.6666667,1.5,3,230,26.5684923
160.6666667,1.5,3,230,26.5684923
160.6666667,1.5,3,230,26.5684923
160.6666667,1.5,3,230,26.5684923
160.6666667,1.5,3,230,26.5684923
160.6666667,1.5,3,230,26.5684923
160.6666667,1.5,3,230,26.5684923
160.6666667,1.5,3,230,26.5684923
160.6666667,2,0.75,230,36.17315007
160.6666667,2,0.75,230,36.17315007
160.6666667,2,0.75,230,36.17315007
160.6666667,2,0.75,230,36.17315007
160.6666667,2,0.75,230,36.17315007
160.6666667,2,0.75,230,36.17315007
160.6666667,2,0.75,230,36.17315007
160.6666667,2,0.75,230,36.17315007
160.6666667,2,0.75,230,36.17315007
160.6666667,2,0.75,230,36.17315007
160.6666667,2,1,230,35.11673582
160.6666667,2,1,230,35.11673582
160.6666667,2,1,230,35.11673582
160.6666667,2,1,230,35.11673582
160.6666667,2,1,230,35.11673582
160.6666667,2,1,230,35.11673582
160.6666667,2,1,230,35.11673582
160.6666667,2,1,230,35.11673582
160.6666667,2,1,230,35.11673582
160.6666667,2,1,230,35.11673582
160.6666667,2,1.25,230,34.19469547
160.6666667,2,1.25,230,34.19469547
160.6666667,2,1.25,230,34.19469547
160.6666667,2,1.25,230,34.19469547
160.6666667,2,1.25,230,34.19469547
160.6666667,2,1.25,230,34.19469547
160.6666667,2,1.25,230,34.19469547
160.6666667,2,1.25,230,34.19469547
160.6666667,2,1.25,230,34.19469547
160.6666667,2,1.25,230,34.19469547
160.6666667,2,1.5,230,33.58000191
160.6666667,2,1.5,230,33.58000191
160.6666667,2,1.5,230,33.58000191
160.6666667,2,1.5,230,33.58000191
160.6666667,2,1.5,230,33.58000191
160.6666667,2,1.5,230,33.58000191
160.6666667,2,1.5,230,33.58000191
160.6666667,2,1.5,230,33.58000191
160.6666667,2,1.5,230,33.58000191
160.6666667,2,1.5,230,33.58000191
160.6666667,2,1.75,230,32.4737424
160.6666667,2,1.75,230,32.4737424
160.6666667,2,1.75,230,32.4737424
160.6666667,2,1.75,230,32.4737424
160.6666667,2,1.75,230,32.4737424
160.6666667,2,1.75,230,32.4737424
160.6666667,2,1.75,230,32.4737424
160.6666667,2,1.75,230,32.4737424
160.6666667,2,1.75,230,32.4737424
160.6666667,2,1.75,230,32.4737424
160.6666667,2,2,230,31.64404777
160.6666667,2,2,230,31.64404777
160.6666667,2,2,230,31.64404777
160.6666667,2,2,230,31.64404777
160.6666667,2,2,230,31.64404777
160.6666667,2,2,230,31.64404777
160.6666667,2,2,230,31.64404777
160.6666667,2,2,230,31.64404777
160.6666667,2,2,230,31.64404777
160.6666667,2,2,230,31.64404777
160.6666667,2,2.25,230,30.99872972
160.6666667,2,2.25,230,30.99872972
160.6666667,2,2.25,230,30.99872972
160.6666667,2,2.25,230,30.99872972
160.6666667,2,2.25,230,30.99872972
160.6666667,2,2.25,230,30.99872972
160.6666667,2,2.25,230,30.99872972
160.6666667,2,2.25,230,30.99872972
160.6666667,2,2.25,230,30.99872972
160.6666667,2,2.25,230,30.99872972
160.6666667,2,2.5,230,30.48247529
160.6666667,2,2.5,230,30.48247529
160.6666667,2,2.5,230,30.48247529
160.6666667,2,2.5,230,30.48247529
160.6666667,2,2.5,230,30.48247529
160.6666667,2,2.5,230,30.48247529
160.6666667,2,2.5,230,30.48247529
160.6666667,2,2.5,230,30.48247529
160.6666667,2,2.5,230,30.48247529
160.6666667,2,2.5,230,30.48247529
160.6666667,2,2.75,230,30.06008529
160.6666667,2,2.75,230,30.06008529
160.6666667,2,2.75,230,30.06008529
160.6666667,2,2.75,230,30.06008529
160.6666667,2,2.75,230,30.06008529
160.6666667,2,2.75,230,30.06008529
160.6666667,2,2.75,230,30.06008529
160.6666667,2,2.75,230,30.06008529
160.6666667,2,2.75,230,30.06008529
160.6666667,2,2.75,230,30.06008529
160.6666667,2,3,230,29.70809363
160.6666667,2,3,230,29.70809363
160.6666667,2,3,230,29.70809363
160.6666667,2,3,230,29.70809363
160.6666667,2,3,230,29.70809363
160.6666667,2,3,230,29.70809363
160.6666667,2,3,230,29.70809363
160.6666667,2,3,230,29.70809363
160.6666667,2,3,230,29.70809363
160.6666667,2,3,230,29.70809363
188.3333333,1.25,0.75,230,30.62894621
188.3333333,1.25,0.75,230,30.62894621
188.3333333,1.25,0.75,230,30.62894621
188.3333333,1.25,0.75,230,30.62894621
188.3333333,1.25,0.75,230,30.62894621
188.3333333,1.25,0.75,230,30.62894621
188.3333333,1.25,0.75,230,30.62894621
188.3333333,1.25,0.75,230,30.62894621
188.3333333,1.25,0.75,230,30.62894621
188.3333333,1.25,0.75,230,30.62894621
188.3333333,1.25,1,230,34.50987857
188.3333333,1.25,1,230,34.50987857
188.3333333,1.25,1,230,34.50987857
188.3333333,1.25,1,230,34.50987857
188.3333333,1.25,1,230,34.50987857
188.3333333,1.25,1,230,34.50987857
188.3333333,1.25,1,230,34.50987857
188.3333333,1.25,1,230,34.50987857
188.3333333,1.25,1,230,34.50987857
188.3333333,1.25,1,230,34.50987857
188.3333333,1.25,1.25,230,30.90157112
188.3333333,1.25,1.25,230,30.90157112
188.3333333,1.25,1.25,230,30.90157112
188.3333333,1.25,1.25,230,30.90157112
188.3333333,1.25,1.25,230,30.90157112
188.3333333,1.25,1.25,230,30.90157112
188.3333333,1.25,1.25,230,30.90157112
188.3333333,1.25,1.25,230,30.90157112
188.3333333,1.25,1.25,230,30.90157112
188.3333333,1.25,1.25,230,30.90157112
188.3333333,1.25,1.5,230,28.49603282
188.3333333,1.25,1.5,230,28.49603282
188.3333333,1.25,1.5,230,28.49603282
188.3333333,1.25,1.5,230,28.49603282
188.3333333,1.25,1.5,230,28.49603282
188.3333333,1.25,1.5,230,28.49603282
188.3333333,1.25,1.5,230,28.49603282
188.3333333,1.25,1.5,230,28.49603282
188.3333333,1.25,1.5,230,28.49603282
188.3333333,1.25,1.5,230,28.49603282
188.3333333,1.25,1.75,230,28.09879362
188.3333333,1.25,1.75,230,28.09879362
188.3333333,1.25,1.75,230,28.09879362
188.3333333,1.25,1.75,230,28.09879362
188.3333333,1.25,1.75,230,28.09879362
188.3333333,1.25,1.75,230,28.09879362
188.3333333,1.25,1.75,230,28.09879362
188.3333333,1.25,1.75,230,28.09879362
188.3333333,1.25,1.75,230,28.09879362
188.3333333,1.25,1.75,230,28.09879362
188.3333333,1.25,2,230,27.80086422
188.3333333,1.25,2,230,27.80086422
188.3333333,1.25,2,230,27.80086422
188.3333333,1.25,2,230,27.80086422
188.3333333,1.25,2,230,27.80086422
188.3333333,1.25,2,230,27.80086422
188.3333333,1.25,2,230,27.80086422
188.3333333,1.25,2,230,27.80086422
188.3333333,1.25,2,230,27.80086422
188.3333333,1.25,2,230,27.80086422
188.3333333,1.25,2.25,230,27.56914135
188.3333333,1.25,2.25,230,27.56914135
188.3333333,1.25,2.25,230,27.56914135
188.3333333,1.25,2.25,230,27.56914135
188.3333333,1.25,2.25,230,27.56914135
188.3333333,1.25,2.25,230,27.56914135
188.3333333,1.25,2.25,230,27.56914135
188.3333333,1.25,2.25,230,27.56914135
188.3333333,1.25,2.25,230,27.56914135
188.3333333,1.25,2.25,230,27.56914135
188.3333333,1.25,2.5,230,27.38376306
188.3333333,1.25,2.5,230,27.38376306
188.3333333,1.25,2.5,230,27.38376306
188.3333333,1.25,2.5,230,27.38376306
188.3333333,1.25,2.5,230,27.38376306
188.3333333,1.25,2.5,230,27.38376306
188.3333333,1.25,2.5,230,27.38376306
188.3333333,1.25,2.5,230,27.38376306
188.3333333,1.25,2.5,230,27.38376306
188.3333333,1.25,2.5,230,27.38376306
188.3333333,1.25,2.75,230,27.23208991
188.3333333,1.25,2.75,230,27.23208991
188.3333333,1.25,2.75,230,27.23208991
188.3333333,1.25,2.75,230,27.23208991
188.3333333,1.25,2.75,230,27.23208991
188.3333333,1.25,2.75,230,27.23208991
188.3333333,1.25,2.75,230,27.23208991
188.3333333,1.25,2.75,230,27.23208991
188.3333333,1.25,2.75,230,27.23208991
188.3333333,1.25,2.75,230,27.23208991
188.3333333,1.25,3,230,27.10569562
188.3333333,1.25,3,230,27.10569562
188.3333333,1.25,3,230,27.10569562
188.3333333,1.25,3,230,27.10569562
188.3333333,1.25,3,230,27.10569562
188.3333333,1.25,3,230,27.10569562
188.3333333,1.25,3,230,27.10569562
188.3333333,1.25,3,230,27.10569562
188.3333333,1.25,3,230,27.10569562
188.3333333,1.25,3,230,27.10569562
188.3333333,1.5,0.75,230,36.46093446
188.3333333,1.5,0.75,230,36.46093446
188.3333333,1.5,0.75,230,36.46093446
188.3333333,1.5,0.75,230,36.46093446
188.3333333,1.5,0.75,230,36.46093446
188.3333333,1.5,0.75,230,36.46093446
188.3333333,1.5,0.75,230,36.46093446
188.3333333,1.5,0.75,230,36.46093446
188.3333333,1.5,0.75,230,36.46093446
188.3333333,1.5,0.75,230,36.46093446
188.3333333,1.5,1,230,34.5090082
188.3333333,1.5,1,230,34.5090082
188.3333333,1.5,1,230,34.5090082
188.3333333,1.5,1,230,34.5090082
188.3333333,1.5,1,230,34.5090082
188.3333333,1.5,1,230,34.5090082
188.3333333,1.5,1,230,34.5090082
188.3333333,1.5,1,230,34.5090082
188.3333333,1.5,1,230,34.5090082
188.3333333,1.5,1,230,34.5090082
188.3333333,1.5,1.25,230,34.16933926
188.3333333,1.5,1.25,230,34.16933926
188.3333333,1.5,1.25,230,34.16933926
188.3333333,1.5,1.25,230,34.16933926
188.3333333,1.5,1.25,230,34.16933926
188.3333333,1.5,1.25,230,34.16933926
188.3333333,1.5,1.25,230,34.16933926
188.3333333,1.5,1.25,230,34.16933926
188.3333333,1.5,1.25,230,34.16933926
188.3333333,1.5,1.25,230,34.16933926
188.3333333,1.5,1.5,230,33.94289329
188.3333333,1.5,1.5,230,33.94289329
188.3333333,1.5,1.5,230,33.94289329
188.3333333,1.5,1.5,230,33.94289329
188.3333333,1.5,1.5,230,33.94289329
188.3333333,1.5,1.5,230,33.94289329
188.3333333,1.5,1.5,230,33.94289329
188.3333333,1.5,1.5,230,33.94289329
188.3333333,1.5,1.5,230,33.94289329
188.3333333,1.5,1.5,230,33.94289329
188.3333333,1.5,1.75,230,33.62304671
188.3333333,1.5,1.75,230,33.62304671
188.3333333,1.5,1.75,230,33.62304671
188.3333333,1.5,1.75,230,33.62304671
188.3333333,1.5,1.75,230,33.62304671
188.3333333,1.5,1.75,230,33.62304671
188.3333333,1.5,1.75,230,33.62304671
188.3333333,1.5,1.75,230,33.62304671
188.3333333,1.5,1.75,230,33.62304671
188.3333333,1.5,1.75,230,33.62304671
188.3333333,1.5,2,230,33.38316178
188.3333333,1.5,2,230,33.38316178
188.3333333,1.5,2,230,33.38316178
188.3333333,1.5,2,230,33.38316178
188.3333333,1.5,2,230,33.38316178
188.3333333,1.5,2,230,33.38316178
188.3333333,1.5,2,230,33.38316178
188.3333333,1.5,2,230,33.38316178
188.3333333,1.5,2,230,33.38316178
188.3333333,1.5,2,230,33.38316178
188.3333333,1.5,2.25,230,33.1965846
188.3333333,1.5,2.25,230,33.1965846
188.3333333,1.5,2.25,230,33.1965846
188.3333333,1.5,2.25,230,33.1965846
188.3333333,1.5,2.25,230,33.1965846
188.3333333,1.5,2.25,230,33.1965846
188.3333333,1.5,2.25,230,33.1965846
188.3333333,1.5,2.25,230,33.1965846
188.3333333,1.5,2.25,230,33.1965846
188.3333333,1.5,2.25,230,33.1965846
188.3333333,1.5,2.5,230,33.04732286
188.3333333,1.5,2.5,230,33.04732286
188.3333333,1.5,2.5,230,33.04732286
188.3333333,1.5,2.5,230,33.04732286
188.3333333,1.5,2.5,230,33.04732286
188.3333333,1.5,2.5,230,33.04732286
188.3333333,1.5,2.5,230,33.04732286
188.3333333,1.5,2.5,230,33.04732286
188.3333333,1.5,2.5,230,33.04732286
188.3333333,1.5,2.5,230,33.04732286
188.3333333,1.5,2.75,230,32.92519962
188.3333333,1.5,2.75,230,32.92519962
188.3333333,1.5,2.75,230,32.92519962
188.3333333,1.5,2.75,230,32.92519962
188.3333333,1.5,2.75,230,32.92519962
188.3333333,1.5,2.75,230,32.92519962
188.3333333,1.5,2.75,230,32.92519962
188.3333333,1.5,2.75,230,32.92519962
188.3333333,1.5,2.75,230,32.92519962
188.3333333,1.5,2.75,230,32.92519962
188.3333333,1.5,3,230,32.82343026
188.3333333,1.5,3,230,32.82343026
188.3333333,1.5,3,230,32.82343026
188.3333333,1.5,3,230,32.82343026
188.3333333,1.5,3,230,32.82343026
188.3333333,1.5,3,230,32.82343026
188.3333333,1.5,3,230,32.82343026
188.3333333,1.5,3,230,32.82343026
188.3333333,1.5,3,230,32.82343026
188.3333333,1.5,3,230,32.82343026
188.3333333,2,0.75,230,40.992441
188.3333333,2,0.75,230,40.992441
188.3333333,2,0.75,230,40.992441
188.3333333,2,0.75,230,40.992441
188.3333333,2,0.75,230,40.992441
188.3333333,2,0.75,230,40.992441
188.3333333,2,0.75,230,40.992441
188.3333333,2,0.75,230,40.992441
188.3333333,2,0.75,230,40.992441
188.3333333,2,0.75,230,40.992441
188.3333333,2,1,230,39.67315634
188.3333333,2,1,230,39.67315634
188.3333333,2,1,230,39.67315634
188.3333333,2,1,230,39.67315634
188.3333333,2,1,230,39.67315634
188.3333333,2,1,230,39.67315634
188.3333333,2,1,230,39.67315634
188.3333333,2,1,230,39.67315634
188.3333333,2,1,230,39.67315634
188.3333333,2,1,230,39.67315634
188.3333333,2,1.25,230,38.689762
188.3333333,2,1.25,230,38.689762
188.3333333,2,1.25,230,38.689762
188.3333333,2,1.25,230,38.689762
188.3333333,2,1.25,230,38.689762
188.3333333,2,1.25,230,38.689762
188.3333333,2,1.25,230,38.689762
188.3333333,2,1.25,230,38.689762
188.3333333,2,1.25,230,38.689762
188.3333333,2,1.25,230,38.689762
188.3333333,2,1.5,230,38.03416577
188.3333333,2,1.5,230,38.03416577
188.3333333,2,1.5,230,38.03416577
188.3333333,2,1.5,230,38.03416577
188.3333333,2,1.5,230,38.03416577
188.3333333,2,1.5,230,38.03416577
188.3333333,2,1.5,230,38.03416577
188.3333333,2,1.5,230,38.03416577
188.3333333,2,1.5,230,38.03416577
188.3333333,2,1.5,230,38.03416577
188.3333333,2,1.75,230,37.23495488
188.3333333,2,1.75,230,37.23495488
188.3333333,2,1.75,230,37.23495488
188.3333333,2,1.75,230,37.23495488
188.3333333,2,1.75,230,37.23495488
188.3333333,2,1.75,230,37.23495488
188.3333333,2,1.75,230,37.23495488
188.3333333,2,1.75,230,37.23495488
188.3333333,2,1.75,230,37.23495488
188.3333333,2,1.75,230,37.23495488
188.3333333,2,2,230,36.63554672
188.3333333,2,2,230,36.63554672
188.3333333,2,2,230,36.63554672
188.3333333,2,2,230,36.63554672
188.3333333,2,2,230,36.63554672
188.3333333,2,2,230,36.63554672
188.3333333,2,2,230,36.63554672
188.3333333,2,2,230,36.63554672
188.3333333,2,2,230,36.63554672
188.3333333,2,2,230,36.63554672
188.3333333,2,2.25,230,36.16934037
188.3333333,2,2.25,230,36.16934037
188.3333333,2,2.25,230,36.16934037
188.3333333,2,2.25,230,36.16934037
188.3333333,2,2.25,230,36.16934037
